time,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w
1763027705.823541,0.583856605,-0.056891925,0.187149398,0.737422764,0.672385857,-0.055566973,0.031894033
1763027705.828999,0.583951952,-0.056114850,0.187223093,0.737067819,0.672815676,-0.055191028,0.031686562
1763027705.834901,0.584069603,-0.055147643,0.187309620,0.736624122,0.673351174,-0.054729349,0.031428775
1763027705.847577,0.584192380,-0.054162364,0.187410457,0.736170650,0.673896935,-0.054255192,0.031177765
1763027705.852975,0.584418224,-0.052193879,0.187588694,0.735262752,0.674985095,-0.053329395,0.030656467
1763027705.858768,0.584523157,-0.051190506,0.187649501,0.734795570,0.675541079,-0.052884572,0.030379374
1763027705.864460,0.584632515,-0.050168443,0.187720977,0.734319031,0.676107063,-0.052426380,0.030104349
1763027705.870547,0.584742839,-0.049133375,0.187796966,0.733834863,0.676680327,-0.051963982,0.029830651
1763027705.875815,0.584834543,-0.048280376,0.187870373,0.733436346,0.677151673,-0.051575362,0.029609135
1763027705.881931,0.584956356,-0.047076360,0.187965216,0.732873142,0.677816040,-0.051034861,0.029288720
1763027705.888808,0.585056444,-0.046016442,0.188032900,0.732373893,0.678401967,-0.050577285,0.029002692
1763027705.894735,0.585153235,-0.044972127,0.188097963,0.731880963,0.678978981,-0.050129046,0.028720855
1763027705.900648,0.585252455,-0.043924757,0.188169570,0.731385887,0.679557260,-0.049674892,0.028442736
1763027705.906576,0.585351365,-0.042860771,0.188246191,0.730881810,0.680144437,-0.049215337,0.028163885
1763027705.912025,0.585446852,-0.041807670,0.188322712,0.730383277,0.680724205,-0.048757731,0.027884236
1763027705.951136,0.586014398,-0.034773284,0.188775242,0.727020800,0.684591951,-0.045806494,0.026007596
1763027705.957044,0.586093328,-0.033648696,0.188833673,0.726477265,0.685210062,-0.045356112,0.025706159
1763027706.000724,0.586608781,-0.025760163,0.189302531,0.722640157,0.689530606,-0.042195065,0.023628416
1763027706.006556,0.586671381,-0.024682365,0.189366052,0.722111821,0.690119296,-0.041770745,0.023346181
1763027706.012696,0.586734260,-0.023582309,0.189430580,0.721570969,0.690720275,-0.041340709,0.023060871
1763027706.018523,0.586794625,-0.022464045,0.189496014,0.721018910,0.691331568,-0.040910830,0.022774944
1763027706.024546,0.586851680,-0.021351796,0.189558322,0.720468760,0.691939216,-0.040486307,0.022488696
1763027706.029849,0.586905929,-0.020255671,0.189622084,0.719925344,0.692537838,-0.040070035,0.022209527
1763027706.035678,0.586945875,-0.019340884,0.189666795,0.719471455,0.693036673,-0.039728679,0.021969688
1763027706.041524,0.586991264,-0.018209460,0.189707915,0.718907535,0.693654397,-0.039318835,0.021668920
1763027706.047524,0.587036591,-0.017076736,0.189750958,0.718340993,0.694273201,-0.038911579,0.021373499
1763027706.052957,0.587080588,-0.015962395,0.189796789,0.717782557,0.694881705,-0.038509689,0.021085290
1763027706.058923,0.587120858,-0.014865286,0.189842183,0.717231750,0.695480280,-0.038118069,0.020803290
1763027706.064593,0.587153206,-0.013957651,0.189882331,0.716775715,0.695975029,-0.037792042,0.020569953
1763027706.070505,0.587190228,-0.012832427,0.189929969,0.716208756,0.696588353,-0.037393895,0.020282419
1763027706.076540,0.587225345,-0.011718683,0.189978014,0.715645671,0.697195759,-0.037003853,0.020002060
1763027706.081941,0.587257454,-0.010618684,0.190021645,0.715088248,0.697795482,-0.036622788,0.019723923
1763027706.088798,0.587285988,-0.009511307,0.190058611,0.714525104,0.698399548,-0.036248189,0.019443591
1763027706.127934,0.587402253,-0.002332328,0.190233207,0.710838616,0.702314636,-0.033936133,0.017633652
1763027706.133847,0.587411575,-0.001455796,0.190257447,0.710385144,0.702792008,-0.033658927,0.017418310
1763027706.139598,0.587416643,-0.000406599,0.190275538,0.709841788,0.703362792,-0.033334612,0.017152412
1763027706.186813,0.587368828,0.007815488,0.190289000,0.705528565,0.707842827,-0.030989164,0.015087307
1763027706.192627,0.587353397,0.008840925,0.190285231,0.704984411,0.708402038,-0.030714562,0.014837039
1763027706.198498,0.587334896,0.009877857,0.190277995,0.704434421,0.708966315,-0.030436367,0.014578030
1763027706.203911,0.587313326,0.010915419,0.190269373,0.703881456,0.709531963,-0.030166952,0.014324993
1763027706.209874,0.587289368,0.011930513,0.190256053,0.703339653,0.710085094,-0.029906731,0.014074130
1763027706.215644,0.587268927,0.012765391,0.190243836,0.702892087,0.710540831,-0.029698439,0.013872902
1763027706.221573,0.587241532,0.013789034,0.190226457,0.702343435,0.711098611,-0.029442824,0.013621817
1763027706.226886,0.587211373,0.014821175,0.190206642,0.701787691,0.711662054,-0.029194513,0.013374280
1763027706.232644,0.587185078,0.015673800,0.190189833,0.701327671,0.712127447,-0.028991489,0.013170758
1763027706.238607,0.587150366,0.016675823,0.190162495,0.700785647,0.712674618,-0.028760735,0.012929382
1763027706.244046,0.587112330,0.017674983,0.190129725,0.700243719,0.713220477,-0.028536759,0.012687403
1763027706.249897,0.587078720,0.018506631,0.190098327,0.699791736,0.713674843,-0.028353600,0.012484303
1763027706.255749,0.587038065,0.019492039,0.190064186,0.699254802,0.714213431,-0.028139883,0.012249953
1763027706.261608,0.586996092,0.020477024,0.190029478,0.698718146,0.714750946,-0.027923892,0.012012236
1763027706.266997,0.586952044,0.021439967,0.189992828,0.698192117,0.715276599,-0.027719134,0.011781614
1763027706.272853,0.586914328,0.022243873,0.189960975,0.697752535,0.715715230,-0.027547830,0.011587374
1763027706.311085,0.586864705,0.023213414,0.189915707,0.697220798,0.716244519,-0.027350454,0.011352429
1763027706.316849,0.586503386,0.029414554,0.189606826,0.693789908,0.719633818,-0.026169073,0.009895436
1763027706.322845,0.586446871,0.030230893,0.189556637,0.693335432,0.720079541,-0.026025023,0.009700077
1763027706.397847,0.586379965,0.031199981,0.189499313,0.692793550,0.720609903,-0.025859063,0.009476980
1763027706.403600,0.585465808,0.042681418,0.188738393,0.686285355,0.726899147,-0.024118395,0.006953415
1763027706.409611,0.585384638,0.043568421,0.188676197,0.685776585,0.727384925,-0.023997691,0.006765468
1763027706.415034,0.585302001,0.044456773,0.188615396,0.685265497,0.727871954,-0.023880385,0.006582067
1763027706.421772,0.585230522,0.045200527,0.188560239,0.684836441,0.728280067,-0.023787816,0.006428821
1763027706.427552,0.585127654,0.046245483,0.188478454,0.684232666,0.728853345,-0.023661256,0.006211662
1763027706.433670,0.585039079,0.047121597,0.188406975,0.683725014,0.729334414,-0.023560102,0.006030816
1763027706.438918,0.584947648,0.048019257,0.188336172,0.683203727,0.729827464,-0.023458060,0.005849873
1763027706.444789,0.584869357,0.048780284,0.188278520,0.682761670,0.730245113,-0.023369713,0.005696811
1763027706.450587,0.584776256,0.049680953,0.188211698,0.682237597,0.730739415,-0.023265957,0.005518575
1763027706.456028,0.584685111,0.050554206,0.188148873,0.681727923,0.731219232,-0.023168934,0.005351671
1763027706.461973,0.584589790,0.051446951,0.188082358,0.681205632,0.731710076,-0.023074148,0.005182323
1763027706.467617,0.584508433,0.052197657,0.188026020,0.680766335,0.732122362,-0.022993200,0.005037814
1763027706.473156,0.584412182,0.053073523,0.187958325,0.680252605,0.732603669,-0.022902672,0.004871033
1763027706.478760,0.584332921,0.053779630,0.187901727,0.679837103,0.732992232,-0.022834857,0.004739439
1763027706.485013,0.584234548,0.054634010,0.187828190,0.679332989,0.733462870,-0.022758620,0.004579792
1763027706.490835,0.584132583,0.055505250,0.187751925,0.678819413,0.733941734,-0.022678415,0.004412253
1763027706.496787,0.584018324,0.056483983,0.187669303,0.678241435,0.734479725,-0.022588430,0.004228583
1763027706.535720,0.583380862,0.061725294,0.187260877,0.675124156,0.737364411,-0.022138567,0.003310751
1763027706.541628,0.583277462,0.062526260,0.187192114,0.674643543,0.737806439,-0.022083714,0.003176910
1763027706.585730,0.582529692,0.068130092,0.186738075,0.671246214,0.740911007,-0.021768565,0.002346047
1763027706.591963,0.582410939,0.068961461,0.186659320,0.670734411,0.741375268,-0.021749249,0.002238525
1763027706.597806,0.582309502,0.069672112,0.186593782,0.670294972,0.741773188,-0.021737130,0.002154379
1763027706.603742,0.582210390,0.070359763,0.186531698,0.669867769,0.742159426,-0.021730596,0.002080100
1763027706.609493,0.582114372,0.071019412,0.186471328,0.669455703,0.742531300,-0.021731218,0.002015734
1763027706.615473,0.582019830,0.071672547,0.186415667,0.669047051,0.742899716,-0.021731119,0.001956873
1763027706.620939,0.581941073,0.072213638,0.186370985,0.668707906,0.743205070,-0.021731819,0.001910325
1763027706.626836,0.581848644,0.072849721,0.186321455,0.668308214,0.743564606,-0.021733982,0.001861007
1763027706.632560,0.581757630,0.073470630,0.186272496,0.667917089,0.743915915,-0.021738598,0.001815288
1763027706.637950,0.581666016,0.074091751,0.186224409,0.667525466,0.744267344,-0.021743252,0.001770257
1763027706.643585,0.581589762,0.074607208,0.186185122,0.667199557,0.744559407,-0.021749772,0.001736930
1763027706.649613,0.581502356,0.075197675,0.186142659,0.666823865,0.744895577,-0.021762301,0.001707858
1763027706.654989,0.581417362,0.075768844,0.186102220,0.666458746,0.745221794,-0.021779595,0.001686650
1763027706.660736,0.581347037,0.076238318,0.186069297,0.666158184,0.745490074,-0.021794381,0.001669924
1763027706.666516,0.581259742,0.076822042,0.186031406,0.665784656,0.745823264,-0.021810101,0.001650123
1763027706.672051,0.581176498,0.077391266,0.186001840,0.665418961,0.746149123,-0.021825624,0.001641366
1763027706.710124,0.580676706,0.080824669,0.185881216,0.663192957,0.748124838,-0.021942122,0.001689784
1763027706.716709,0.580618039,0.081221119,0.185868839,0.662932735,0.748354793,-0.021963826,0.001707184
1763027706.722538,0.580550576,0.081682097,0.185857573,0.662628880,0.748622954,-0.021990927,0.001733988
1763027706.764596,0.580167616,0.084386883,0.185872257,0.660802097,0.750227511,-0.022244561,0.002110764
1763027706.770601,0.580121064,0.084726725,0.185883253,0.660567791,0.750432372,-0.022285940,0.002181776
1763027706.776129,0.580074386,0.085070798,0.185896908,0.660331005,0.750639379,-0.022325434,0.002254075
1763027706.782533,0.580032332,0.085387900,0.185913940,0.660110200,0.750832081,-0.022367356,0.002333396
1763027706.788960,0.579986795,0.085741214,0.185939410,0.659862527,0.751047969,-0.022416069,0.002432350
1763027706.795027,0.579956817,0.085985705,0.185962968,0.659690553,0.751197815,-0.022448513,0.002507278
1763027706.800731,0.579923867,0.086269267,0.185997231,0.659491064,0.751371622,-0.022482737,0.002599742
1763027706.806503,0.579889725,0.086566442,0.186035794,0.659283215,0.751552761,-0.022512896,0.002693157
1763027706.811791,0.579863638,0.086804078,0.186071267,0.659115388,0.751698852,-0.022539720,0.002777453
1763027706.817628,0.579838066,0.087050794,0.186114134,0.658936660,0.751853943,-0.022578772,0.002886589
1763027706.823009,0.579811203,0.087297919,0.186152611,0.658758149,0.752008736,-0.022618616,0.002990702
1763027706.828754,0.579788303,0.087511733,0.186187470,0.658605628,0.752141178,-0.022645654,0.003074059
1763027706.834894,0.579766231,0.087750092,0.186240026,0.658435096,0.752289295,-0.022670203,0.003178607
1763027706.840596,0.579748315,0.087971430,0.186299032,0.658275646,0.752427697,-0.022691833,0.003287788
1763027706.846567,0.579732446,0.088182026,0.186361946,0.658121459,0.752561271,-0.022717022,0.003405575
1763027706.851876,0.579721016,0.088362159,0.186425245,0.657984224,0.752679646,-0.022751228,0.003533734
1763027706.857662,0.579713880,0.088499719,0.186477685,0.657878126,0.752771020,-0.022779121,0.003639856
1763027706.895826,0.579720777,0.089261267,0.186954328,0.657256792,0.753303766,-0.022950620,0.004493260
1763027706.901715,0.579731110,0.089342691,0.187043709,0.657182238,0.753367126,-0.022976371,0.004643966
1763027706.945166,0.579750235,0.089447222,0.187189240,0.657078198,0.753454924,-0.023021443,0.004890125
1763027706.952597,0.579850023,0.089651109,0.187805212,0.656798509,0.753686011,-0.023203294,0.005894777
1763027706.958040,0.579869098,0.089656841,0.187892930,0.656773587,0.753705740,-0.023229619,0.006039240
1763027706.963953,0.579889643,0.089670787,0.187984539,0.656744972,0.753728986,-0.023247539,0.006181300
1763027706.969765,0.579907168,0.089677127,0.188061751,0.656725113,0.753744900,-0.023260932,0.006298012
1763027706.975744,0.579926235,0.089671872,0.188146538,0.656709817,0.753756523,-0.023280982,0.006429868
1763027706.981102,0.579944231,0.089651506,0.188220631,0.656704250,0.753759503,-0.023307093,0.006553448
1763027706.987912,0.579968798,0.089626617,0.188310731,0.656699282,0.753761768,-0.023331880,0.006698821
1763027706.993612,0.579989129,0.089612167,0.188380688,0.656694106,0.753764927,-0.023344017,0.006805784
1763027706.999019,0.580013308,0.089592676,0.188464212,0.656690152,0.753766835,-0.023356826,0.006930578
1763027707.004831,0.580031455,0.089572564,0.188529219,0.656689775,0.753765881,-0.023368825,0.007028481
1763027707.010646,0.580046613,0.089551342,0.188595362,0.656688029,0.753765821,-0.023388448,0.007132735
1763027707.016119,0.580058244,0.089529017,0.188653700,0.656687865,0.753764391,-0.023410070,0.007227107
1763027707.021890,0.580067657,0.089511156,0.188701386,0.656688122,0.753762960,-0.023425643,0.007301771
1763027707.027654,0.580080469,0.089488508,0.188762154,0.656690043,0.753759980,-0.023439563,0.007390633
1763027707.032903,0.580091248,0.089468510,0.188819996,0.656690816,0.753758073,-0.023453790,0.007475129
1763027707.038942,0.580096707,0.089453835,0.188862948,0.656690083,0.753757596,-0.023469061,0.007540518
1763027707.044469,0.580099662,0.089438678,0.188908611,0.656687873,0.753758132,-0.023490078,0.007612539
1763027707.049805,0.580100653,0.089421064,0.188948413,0.656687698,0.753756881,-0.023513113,0.007678169
1763027707.055548,0.580101110,0.089406768,0.188979434,0.656687992,0.753755569,-0.023531176,0.007728813
1763027707.100967,0.580063759,0.089290762,0.189055197,0.656703732,0.753733516,-0.023718913,0.007961968
1763027707.106955,0.580053343,0.089279473,0.189046495,0.656706764,0.753730118,-0.023741446,0.007965317
1763027707.112680,0.580038491,0.089269476,0.189032459,0.656709696,0.753726900,-0.023765314,0.007959830
1763027707.118541,0.580018124,0.089259725,0.189007391,0.656712855,0.753723383,-0.023794805,0.007943340
1763027707.124001,0.579996235,0.089251762,0.188977933,0.656715301,0.753720522,-0.023824874,0.007921642
1763027707.129800,0.579978027,0.089247028,0.188952355,0.656716440,0.753718972,-0.023849086,0.007902020
1763027707.135649,0.579956603,0.089243607,0.188920037,0.656716538,0.753718257,-0.023877888,0.007877410
1763027707.141667,0.579933936,0.089243476,0.188883261,0.656714610,0.753719270,-0.023908224,0.007849319
1763027707.147027,0.579909810,0.089247248,0.188841781,0.656710431,0.753722250,-0.023939826,0.007816972
1763027707.152834,0.579888096,0.089253105,0.188802326,0.656705433,0.753726006,-0.023967863,0.007785887
1763027707.158921,0.579857016,0.089265101,0.188740413,0.656696261,0.753733218,-0.024008756,0.007737416
1763027707.164939,0.579835601,0.089277550,0.188693685,0.656687667,0.753740191,-0.024036689,0.007700476
1763027707.170691,0.579809938,0.089296169,0.188631756,0.656675056,0.753750503,-0.024071655,0.007652666
1763027707.176619,0.579783700,0.089316595,0.188562370,0.656661534,0.753761649,-0.024109328,0.007600264
1763027707.182820,0.579757114,0.089335806,0.188486580,0.656648395,0.753772318,-0.024150319,0.007544798
1763027707.197645,0.579689213,0.089376903,0.188271363,0.656617579,0.753796637,-0.024273101,0.007400926
1763027707.203577,0.579659928,0.089395826,0.188171709,0.656602920,0.753808200,-0.024330727,0.007337618
1763027707.209048,0.579630089,0.089418851,0.188071188,0.656585874,0.753821850,-0.024386882,0.007272188
1763027707.231053,0.579606029,0.089439475,0.187991378,0.656571384,0.753833592,-0.024430193,0.007218701
1763027707.236664,0.579476049,0.089537245,0.187572307,0.656500844,0.753890097,-0.024662829,0.006937484
1763027707.242608,0.579440435,0.089564090,0.187452498,0.656481139,0.753905773,-0.024729214,0.006858719
1763027707.248116,0.579401580,0.089589174,0.187319635,0.656461547,0.753921092,-0.024805673,0.006774328
1763027707.253789,0.579367275,0.089609887,0.187200817,0.656444988,0.753933907,-0.024874563,0.006699958
1763027707.259558,0.579327958,0.089633849,0.187064616,0.656425726,0.753948808,-0.024953817,0.006614720
1763027707.265575,0.579286835,0.089661850,0.186925630,0.656404112,0.753965735,-0.025033741,0.006526394
1763027707.270990,0.579245321,0.089690966,0.186785469,0.656381836,0.753983259,-0.025113991,0.006437103
1763027707.276777,0.579211281,0.089716838,0.186671968,0.656362672,0.753998458,-0.025177645,0.006363175
1763027707.282570,0.579168254,0.089746612,0.186529241,0.656339957,0.754016221,-0.025259178,0.006271174
1763027707.289550,0.579113514,0.089781415,0.186343756,0.656312578,0.754037440,-0.025366225,0.006153548
1763027707.295067,0.579065401,0.089811071,0.186177360,0.656288778,0.754055738,-0.025462640,0.006049527
1763027707.300750,0.579025856,0.089834860,0.186038768,0.656269354,0.754070640,-0.025543554,0.005963974
1763027707.306555,0.578976904,0.089864729,0.185869055,0.656245185,0.754089117,-0.025642354,0.005858441
1763027707.312804,0.578928790,0.089893459,0.185704213,0.656221855,0.754106939,-0.025738565,0.005755394
1763027707.354763,0.578880361,0.089922387,0.185539952,0.656198502,0.754124761,-0.025834240,0.005652304
1763027707.373890,0.578455977,0.090036958,0.184022862,0.656059868,0.754218161,-0.026787992,0.004779697
1763027707.411942,0.578290962,0.090055549,0.183427098,0.656020534,0.754239798,-0.027193317,0.004465256
1763027707.422864,0.578161144,0.090063565,0.182979791,0.655986757,0.754258990,-0.027509837,0.004240036
1763027707.428926,0.578145451,0.090065893,0.182923940,0.655981817,0.754262030,-0.027548552,0.004211938
1763027707.435523,0.578136191,0.090064600,0.182888838,0.655979905,0.754262805,-0.027574466,0.004196067
1763027707.441699,0.578132724,0.090063524,0.182874426,0.655979277,0.754262984,-0.027586024,0.004191119
1763027707.447713,0.578132366,0.090064052,0.182872583,0.655978571,0.754263520,-0.027588020,0.004191345
1763027707.454000,0.578135047,0.090063660,0.182880194,0.655979218,0.754263103,-0.027583026,0.004196156
1763027707.459838,0.578140484,0.090063021,0.182896829,0.655980598,0.754262269,-0.027571488,0.004205355
1763027707.466543,0.578148520,0.090061972,0.182924193,0.655983015,0.754260778,-0.027552526,0.004219621
1763027707.472011,0.578159613,0.090059780,0.182963951,0.655986906,0.754258275,-0.027525328,0.004239823
1763027707.478595,0.578170100,0.090057686,0.183002341,0.655990613,0.754255891,-0.027499149,0.004259214
1763027707.485714,0.578182792,0.090055909,0.183049615,0.655994690,0.754253387,-0.027466809,0.004282910
1763027707.492000,0.578199832,0.090051886,0.183111166,0.656001366,0.754248977,-0.027423926,0.004313013
1763027707.497986,0.578215358,0.090049759,0.183167589,0.656006723,0.754245639,-0.027384088,0.004340072
1763027707.504050,0.578235045,0.090048190,0.183238915,0.656012539,0.754242182,-0.027333307,0.004374289
1763027707.509909,0.578249834,0.090046238,0.183292353,0.656017251,0.754239321,-0.027296025,0.004400719
1763027707.554567,0.578392452,0.089989445,0.183782670,0.656079615,0.754195035,-0.026974409,0.004667922
1763027707.560657,0.578409150,0.089980844,0.183838725,0.656087921,0.754188895,-0.026937879,0.004698805
1763027707.566640,0.578425898,0.089972930,0.183896404,0.656096104,0.754182935,-0.026899982,0.004729944
1763027707.572636,0.578442165,0.089965824,0.183953503,0.656103658,0.754177511,-0.026862569,0.004760643
1763027707.579580,0.578460847,0.089959235,0.184020850,0.656111583,0.754171968,-0.026818384,0.004796381
1763027707.586940,0.578479064,0.089955441,0.184086879,0.656117572,0.754168093,-0.026774498,0.004831539
1763027707.592827,0.578494229,0.089954460,0.184142481,0.656121360,0.754165947,-0.026737231,0.004860955
1763027707.599002,0.578508450,0.089954364,0.184195133,0.656124196,0.754164517,-0.026702609,0.004889401
1763027707.604837,0.578523001,0.089954119,0.184249127,0.656126792,0.754163265,-0.026667729,0.004919516
1763027707.610903,0.578538334,0.089951604,0.184304711,0.656130496,0.754161060,-0.026633721,0.004952665
1763027707.616999,0.578555158,0.089944994,0.184363434,0.656136336,0.754156888,-0.026600167,0.004990533
1763027707.622980,0.578572881,0.089937868,0.184426257,0.656142420,0.754152596,-0.026564831,0.005031201
1763027707.628863,0.578591515,0.089930570,0.184492337,0.656148763,0.754148126,-0.026527137,0.005073477
1763027707.634946,0.578610250,0.089922094,0.184557399,0.656155876,0.754142940,-0.026490107,0.005115480
1763027707.640822,0.578628343,0.089912744,0.184619504,0.656163442,0.754137337,-0.026454928,0.005155686
1763027707.647135,0.578647172,0.089902310,0.184683657,0.656171754,0.754131079,-0.026418285,0.005196776
1763027707.686878,0.578783652,0.089823427,0.185149139,0.656236807,0.754081964,-0.026145480,0.005486559
1763027707.692960,0.578805547,0.089811752,0.185224324,0.656246711,0.754074514,-0.026100597,0.005532530
1763027707.699630,0.578831740,0.089797162,0.185313909,0.656259102,0.754065156,-0.026047389,0.005587553
1763027707.748978,0.579024246,0.089692138,0.185971441,0.656346805,0.753998995,-0.025660502,0.005996739
1763027707.755578,0.579050073,0.089678101,0.186060076,0.656358599,0.753990054,-0.025608358,0.006051863
1763027707.761515,0.579075982,0.089663393,0.186148921,0.656370569,0.753980935,-0.025556357,0.006107333
1763027707.767603,0.579102230,0.089649529,0.186239128,0.656382234,0.753972113,-0.025503012,0.006163165
1763027707.773637,0.579127794,0.089636229,0.186327766,0.656393639,0.753963530,-0.025450434,0.006217540
1763027707.779764,0.579152342,0.089622667,0.186412305,0.656404975,0.753954887,-0.025400561,0.006269979
1763027707.786627,0.579179616,0.089607513,0.186506213,0.656417440,0.753945410,-0.025345465,0.006328418
1763027707.792908,0.579203027,0.089595823,0.186588030,0.656427622,0.753937781,-0.025296781,0.006378506
1763027707.798781,0.579226298,0.089585020,0.186669447,0.656437254,0.753930569,-0.025248249,0.006428372
1763027707.804983,0.579249200,0.089574788,0.186749470,0.656446301,0.753923893,-0.025200635,0.006477602
1763027707.811615,0.579274265,0.089564336,0.186837167,0.656456064,0.753916681,-0.025147377,0.006530555
1763027707.817664,0.579293626,0.089557514,0.186905916,0.656463211,0.753911555,-0.025104657,0.006570593
1763027707.823060,0.579312208,0.089548663,0.186970143,0.656471177,0.753905594,-0.025065451,0.006609052
1763027707.829006,0.579330534,0.089539636,0.187033322,0.656479265,0.753899515,-0.025026959,0.006646972
1763027707.834978,0.579348495,0.089531287,0.187096317,0.656487042,0.753893673,-0.024988289,0.006684205
1763027707.841839,0.579366040,0.089523163,0.187158742,0.656494688,0.753887951,-0.024949799,0.006720640
1763027707.855085,0.579383347,0.089515025,0.187220398,0.656502279,0.753882289,-0.024911844,0.006756601
1763027707.861697,0.579421876,0.089497918,0.187356595,0.656518570,0.753870130,-0.024827819,0.006836533
1763027707.867651,0.579438760,0.089491052,0.187416603,0.656525274,0.753865242,-0.024790677,0.006871610
1763027707.911932,0.579557113,0.089450957,0.187838534,0.656568528,0.753834009,-0.024524972,0.007114286
1763027707.917892,0.579569963,0.089446619,0.187885006,0.656573226,0.753830612,-0.024495782,0.007140933
1763027707.924013,0.579584434,0.089440845,0.187937603,0.656579013,0.753826320,-0.024463080,0.007171334
1763027707.929933,0.579595859,0.089435831,0.187978078,0.656583801,0.753822744,-0.024438125,0.007195088
1763027707.936569,0.579605664,0.089430172,0.188011980,0.656588510,0.753819108,-0.024417981,0.007215892
1763027707.941993,0.579614002,0.089424535,0.188040430,0.656592901,0.753815651,-0.024401509,0.007233857
1763027707.947992,0.579621270,0.089418786,0.188064777,0.656597108,0.753812253,-0.024387973,0.007249820
1763027707.953807,0.579626558,0.089414195,0.188082094,0.656600293,0.753809690,-0.024378503,0.007261408
1763027707.959773,0.579632161,0.089408632,0.188100594,0.656604091,0.753806531,-0.024368922,0.007274122
1763027707.965861,0.579636771,0.089403759,0.188116561,0.656607379,0.753803849,-0.024360782,0.007285060
1763027707.972059,0.579641783,0.089398142,0.188133238,0.656611062,0.753800809,-0.024352397,0.007296746
1763027707.977852,0.579645344,0.089394769,0.188144401,0.656613371,0.753798902,-0.024346526,0.007304662
1763027707.984912,0.579649938,0.089390713,0.188159205,0.656616113,0.753796637,-0.024338649,0.007314925
1763027707.990847,0.579653460,0.089387892,0.188171147,0.656618117,0.753795028,-0.024332417,0.007323202
1763027708.030760,0.579675240,0.089364495,0.188240629,0.656633397,0.753782392,-0.024297520,0.007372904
1763027708.036781,0.579677919,0.089363340,0.188250236,0.656634404,0.753781617,-0.024291816,0.007378717
1763027708.042892,0.579680272,0.089363321,0.188259336,0.656634691,0.753781497,-0.024286292,0.007384294
1763027708.048802,0.579682475,0.089363608,0.188267767,0.656634833,0.753781497,-0.024281135,0.007389379
1763027708.054832,0.579684469,0.089363899,0.188275745,0.656635032,0.753781438,-0.024276286,0.007393977
1763027708.098801,0.579686442,0.089364181,0.188283394,0.656635001,0.753781557,-0.024271644,0.007398671
1763027708.104606,0.579700399,0.089366348,0.188337885,0.656636167,0.753781378,-0.024236603,0.007429053
1763027708.110578,0.579702204,0.089366203,0.188344447,0.656636537,0.753781140,-0.024232200,0.007432797
1763027708.117664,0.579704313,0.089365796,0.188352180,0.656637138,0.753780723,-0.024227153,0.007437158
1763027708.122843,0.579706076,0.089365456,0.188358924,0.656637706,0.753780365,-0.024222997,0.007440802
1763027708.128644,0.579707224,0.089365022,0.188363060,0.656638095,0.753780067,-0.024220462,0.007443244
1763027708.134071,0.579707807,0.089364322,0.188364726,0.656638586,0.753779650,-0.024219562,0.007444607
1763027708.139773,0.579707956,0.089363517,0.188364824,0.656638876,0.753779352,-0.024219972,0.007445196
1763027708.145056,0.579707996,0.089362786,0.188364633,0.656639157,0.753779113,-0.024220584,0.007445510
1763027708.150905,0.579708083,0.089362101,0.188364318,0.656639531,0.753778756,-0.024221055,0.007445829
1763027708.156619,0.579707987,0.089361348,0.188363598,0.656639944,0.753778398,-0.024222041,0.007445887
1763027708.162644,0.579707622,0.089360592,0.188361913,0.656640202,0.753778100,-0.024223546,0.007445380
1763027708.168008,0.579707144,0.089359959,0.188359562,0.656640386,0.753777921,-0.024225347,0.007444639
1763027708.173723,0.579706544,0.089359471,0.188357124,0.656640490,0.753777742,-0.024227383,0.007443595
1763027708.179645,0.579706044,0.089358748,0.188354634,0.656640719,0.753777504,-0.024229423,0.007442754
1763027708.185735,0.579705712,0.089358406,0.188353317,0.656640841,0.753777325,-0.024230585,0.007442341
1763027708.191560,0.579705411,0.089357892,0.188352137,0.656641038,0.753777146,-0.024231723,0.007441886
1763027708.196855,0.579705364,0.089357661,0.188351705,0.656641098,0.753777087,-0.024232053,0.007441886
1763027708.202623,0.579705335,0.089357667,0.188351501,0.656641093,0.753777087,-0.024232250,0.007441807
1763027708.247025,0.579705098,0.089359220,0.188351451,0.656639924,0.753778100,-0.024232486,0.007442161
1763027708.252701,0.579705225,0.089358676,0.188351513,0.656640313,0.753777742,-0.024232551,0.007442272
1763027708.258618,0.579705240,0.089358083,0.188351322,0.656640603,0.753777504,-0.024232773,0.007442302
1763027708.263848,0.579705308,0.089357286,0.188351184,0.656641218,0.753776968,-0.024232927,0.007442271
1763027708.269748,0.579705404,0.089356578,0.188351120,0.656641604,0.753776610,-0.024233163,0.007442370
1763027708.274960,0.579705530,0.089355731,0.188351123,0.656642056,0.753776193,-0.024233251,0.007442515
1763027708.280679,0.579705548,0.089355485,0.188351122,0.656642212,0.753776073,-0.024233313,0.007442564
1763027708.287503,0.579705601,0.089355360,0.188351235,0.656642278,0.753776014,-0.024233410,0.007442752
1763027708.292904,0.579705649,0.089355127,0.188351201,0.656642441,0.753775835,-0.024233489,0.007442826
1763027708.298856,0.579705702,0.089355029,0.188351280,0.656642519,0.753775775,-0.024233386,0.007442907
1763027708.304705,0.579705736,0.089354818,0.188351294,0.656642521,0.753775775,-0.024233510,0.007443053
1763027708.310049,0.579705721,0.089354750,0.188351310,0.656642584,0.753775716,-0.024233637,0.007443041
1763027708.315636,0.579705754,0.089354747,0.188351315,0.656642675,0.753775656,-0.024233525,0.007443116
