time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7
1763027696.618590,0.327740282,0.749566615,-0.280372798,-1.441709161,0.115927435,0.817933500,1.518474817
1763027696.623948,0.327740282,0.749566734,-0.280372977,-1.441708922,0.115927145,0.817933619,1.518474698
1763027696.793586,0.327740580,0.749566793,-0.280370116,-1.441709280,0.115927145,0.817933917,1.518474698
1763027696.799857,0.327740461,0.749566734,-0.280370116,-1.441709280,0.115927145,0.817933738,1.518474698
1763027696.805673,0.327740461,0.749566674,-0.280370176,-1.441709161,0.115927145,0.817933798,1.518474698
1763027696.811580,0.327740580,0.749566793,-0.280370116,-1.441709042,0.115927339,0.817933798,1.518474698
1763027696.817038,0.327740580,0.749566793,-0.280369997,-1.441709161,0.115927145,0.817933738,1.518474698
1763027696.823076,0.327740461,0.749566793,-0.280370116,-1.441709280,0.115927145,0.817933798,1.518474936
1763027696.828944,0.327740520,0.749566793,-0.280369997,-1.441709280,0.115927339,0.817933679,1.518474698
1763027696.834862,0.327740461,0.749566972,-0.280369997,-1.441709280,0.115927145,0.817933738,1.518474817
1763027696.840791,0.327740520,0.749566972,-0.280369997,-1.441709042,0.115927435,0.817933738,1.518474698
1763027696.847516,0.327740580,0.749566853,-0.280369997,-1.441709161,0.115927242,0.817933798,1.518474698
1763027696.852979,0.327740580,0.749566793,-0.280369997,-1.441709161,0.115927145,0.817933619,1.518474698
1763027696.858871,0.327740580,0.749566793,-0.280369878,-1.441709280,0.115927145,0.817933798,1.518474698
1763027696.864782,0.327740580,0.749566793,-0.280369878,-1.441709280,0.115927145,0.817933798,1.518474698
1763027696.870799,0.327740580,0.749566972,-0.280369997,-1.441709280,0.115927145,0.817933798,1.518474817
1763027696.876641,0.327740580,0.749566972,-0.280370116,-1.441709280,0.115927242,0.817933738,1.518474698
1763027696.882699,0.327740461,0.749567032,-0.280370295,-1.441709280,0.115927145,0.817933798,1.518474698
1763027696.889046,0.327740461,0.749567032,-0.280370355,-1.441709280,0.115927145,0.817933798,1.518474817
1763027696.895739,0.327740520,0.749567032,-0.280370474,-1.441709280,0.115927242,0.817933500,1.518474936
1763027696.901107,0.327740341,0.749567091,-0.280370772,-1.441709280,0.115927242,0.817933798,1.518474817
1763027696.925966,0.327740282,0.749567032,-0.280371785,-1.441709280,0.115927145,0.817933619,1.518474698
1763027696.932026,0.327740222,0.749567032,-0.280371785,-1.441709280,0.115927145,0.817933738,1.518474698
1763027696.942008,0.327740163,0.749567032,-0.280372381,-1.441709280,0.115927145,0.817933738,1.518474698
1763027696.947773,0.327740103,0.749566972,-0.280372798,-1.441709399,0.115927145,0.817933798,1.518474698
1763027696.953861,0.327740103,0.749566972,-0.280372858,-1.441709280,0.115927145,0.817933619,1.518474698
1763027696.959810,0.327740103,0.749566913,-0.280373275,-1.441709161,0.115927145,0.817933619,1.518474698
1763027696.965936,0.327739954,0.749566972,-0.280373394,-1.441709161,0.115927145,0.817933738,1.518474698
1763027696.971630,0.327739716,0.749566972,-0.280373454,-1.441709280,0.115927242,0.817933738,1.518474698
1763027696.977069,0.327739656,0.749566913,-0.280373871,-1.441709399,0.115927145,0.817933798,1.518474698
1763027696.982869,0.327739656,0.749566793,-0.280374110,-1.441709161,0.115927435,0.817933798,1.518474936
1763027696.989979,0.327739537,0.749566793,-0.280374289,-1.441709042,0.115927145,0.817933857,1.518474936
1763027696.995764,0.327739596,0.749566793,-0.280374408,-1.441709280,0.115927145,0.817933738,1.518474936
1763027697.001788,0.327739358,0.749566674,-0.280374289,-1.441709161,0.115927145,0.817933619,1.518474698
1763027697.007054,0.327738523,0.749566734,-0.280374110,-1.441709280,0.115927242,0.817933738,1.518474698
1763027697.012942,0.327736974,0.749566793,-0.280374169,-1.441709280,0.115927145,0.817933619,1.518474817
1763027697.018913,0.327735722,0.749566793,-0.280374169,-1.441709161,0.115927145,0.817933798,1.518474698
1763027697.024875,0.327734321,0.749566793,-0.280374289,-1.441709042,0.115927242,0.817933738,1.518474936
1763027697.030811,0.327733427,0.749566793,-0.280374289,-1.441709042,0.115927145,0.817933738,1.518474698
1763027697.036610,0.327732891,0.749566734,-0.280374408,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.046629,0.327732235,0.749566913,-0.280374467,-1.441709161,0.115927145,0.817933798,1.518474460
1763027697.052866,0.327731043,0.749566793,-0.280374706,-1.441709280,0.115927242,0.817933619,1.518474698
1763027697.058797,0.327730387,0.749566793,-0.280374706,-1.441709042,0.115927145,0.817933738,1.518474698
1763027697.064846,0.327729911,0.749566793,-0.280374825,-1.441709161,0.115927145,0.817933738,1.518474698
1763027697.070548,0.327729732,0.749566913,-0.280374825,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.076630,0.327729315,0.749566913,-0.280374885,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.082486,0.327729255,0.749566853,-0.280375063,-1.441709280,0.115927242,0.817933619,1.518474698
1763027697.089837,0.327729255,0.749566913,-0.280375183,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.095725,0.327729255,0.749566793,-0.280375063,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.101755,0.327729553,0.749566793,-0.280374885,-1.441709280,0.115927145,0.817933619,1.518474460
1763027697.107770,0.327729613,0.749566913,-0.280375063,-1.441709161,0.115927242,0.817933619,1.518474698
1763027697.113626,0.327730268,0.749566853,-0.280375004,-1.441709161,0.115927145,0.817933619,1.518474817
1763027697.119653,0.327731282,0.749566913,-0.280375004,-1.441709042,0.115927145,0.817933619,1.518474698
1763027697.125707,0.327733129,0.749566913,-0.280374885,-1.441709280,0.115927242,0.817933798,1.518474698
1763027697.182869,0.327750564,0.749567091,-0.280373096,-1.441709280,0.115927145,0.817933500,1.518474817
1763027697.189762,0.327751160,0.749567091,-0.280372977,-1.441709399,0.115927242,0.817933738,1.518474936
1763027697.199131,0.327751905,0.749567211,-0.280372381,-1.441709399,0.115927145,0.817933738,1.518474698
1763027697.206764,0.327752262,0.749567270,-0.280372381,-1.441709399,0.115927145,0.817933738,1.518474698
1763027697.212587,0.327752382,0.749567270,-0.280372381,-1.441709399,0.115927048,0.817933619,1.518474698
1763027697.218620,0.327752560,0.749567389,-0.280372500,-1.441709399,0.115927145,0.817933619,1.518474698
1763027697.260952,0.327752560,0.749567091,-0.280372679,-1.441709518,0.115927145,0.817933738,1.518474817
1763027697.266891,0.327752560,0.749567091,-0.280372679,-1.441709518,0.115927145,0.817933798,1.518474698
1763027697.272689,0.327752560,0.749567211,-0.280372560,-1.441709638,0.115927145,0.817933917,1.518474698
1763027697.278787,0.327752560,0.749567211,-0.280372560,-1.441709518,0.115927145,0.817933738,1.518474698
1763027697.285633,0.327752560,0.749567211,-0.280372560,-1.441709638,0.115927145,0.817933738,1.518474817
1763027697.291731,0.327752560,0.749567211,-0.280372560,-1.441709638,0.115927145,0.817933619,1.518474698
1763027697.297597,0.327752680,0.749567211,-0.280372560,-1.441709638,0.115927145,0.817933917,1.518474698
1763027697.303587,0.327752680,0.749567211,-0.280372560,-1.441709638,0.115927339,0.817933738,1.518474698
1763027697.309602,0.327752560,0.749567211,-0.280372560,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.315108,0.327752680,0.749567032,-0.280372560,-1.441709638,0.115927145,0.817933798,1.518474936
1763027697.320848,0.327752680,0.749567032,-0.280372560,-1.441709518,0.115927145,0.817933619,1.518474698
1763027697.326887,0.327752560,0.749567151,-0.280372560,-1.441709518,0.115927242,0.817933798,1.518474698
1763027697.332623,0.327752680,0.749567211,-0.280372500,-1.441709638,0.115927145,0.817933738,1.518474817
1763027697.372727,0.327753156,0.749567211,-0.280372500,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.378646,0.327753156,0.749567211,-0.280372500,-1.441709518,0.115927145,0.817933619,1.518474698
1763027697.384587,0.327753156,0.749567211,-0.280372679,-1.441709518,0.115927145,0.817933738,1.518474817
1763027697.390545,0.327753156,0.749567211,-0.280372858,-1.441709638,0.115927145,0.817933917,1.518474936
1763027697.396609,0.327753156,0.749567091,-0.280373156,-1.441709757,0.115927145,0.817933619,1.518474698
1763027697.402087,0.327753156,0.749567270,-0.280373275,-1.441709518,0.115927242,0.817933619,1.518474698
1763027697.446649,0.327753037,0.749567211,-0.280374169,-1.441709638,0.115927145,0.817933798,1.518474698
1763027697.452702,0.327752978,0.749567091,-0.280374169,-1.441709638,0.115927145,0.817933619,1.518474698
1763027697.460916,0.327752978,0.749567032,-0.280374169,-1.441709757,0.115927145,0.817933738,1.518474698
1763027697.466987,0.327753037,0.749567091,-0.280373991,-1.441709518,0.115927145,0.817933738,1.518474698
1763027697.473051,0.327752978,0.749567032,-0.280374110,-1.441709518,0.115927145,0.817933738,1.518474817
1763027697.478960,0.327752978,0.749567091,-0.280373871,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.485969,0.327753156,0.749567330,-0.280373812,-1.441709638,0.115927145,0.817933798,1.518474698
1763027697.491815,0.327753156,0.749567032,-0.280373991,-1.441709638,0.115927145,0.817933798,1.518474698
1763027697.497822,0.327753156,0.749567091,-0.280373812,-1.441709638,0.115927242,0.817933619,1.518474817
1763027697.503758,0.327753156,0.749567211,-0.280373871,-1.441709518,0.115927145,0.817933738,1.518474817
1763027697.509716,0.327753156,0.749567211,-0.280373871,-1.441709638,0.115927145,0.817933738,1.518474817
1763027697.515050,0.327753156,0.749567211,-0.280373812,-1.441709638,0.115927145,0.817933619,1.518474698
1763027697.520989,0.327753156,0.749567330,-0.280373871,-1.441709638,0.115927242,0.817933738,1.518474698
1763027697.526666,0.327753037,0.749567211,-0.280373812,-1.441709638,0.115927145,0.817933917,1.518474698
1763027697.532806,0.327753156,0.749567270,-0.280373871,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.538694,0.327753156,0.749567270,-0.280373812,-1.441709638,0.115927145,0.817933738,1.518474936
1763027697.544674,0.327753037,0.749567211,-0.280373871,-1.441709638,0.115927145,0.817933917,1.518474698
1763027697.551157,0.327752978,0.749567211,-0.280373812,-1.441709638,0.115927339,0.817933619,1.518474698
1763027697.557818,0.327753037,0.749567091,-0.280373871,-1.441709757,0.115927242,0.817933917,1.518474817
1763027697.649997,0.327753156,0.749566793,-0.280373812,-1.441709518,0.115927242,0.817933798,1.518474698
1763027697.656950,0.327754885,0.749566436,-0.280372858,-1.441709280,0.115927242,0.817933619,1.518474698
1763027697.662961,0.327755243,0.749566436,-0.280372858,-1.441709399,0.115927145,0.817933619,1.518474698
1763027697.670021,0.327755302,0.749566615,-0.280372858,-1.441709399,0.115927145,0.817933738,1.518474698
1763027697.676104,0.327755243,0.749566793,-0.280372977,-1.441709280,0.115927435,0.817933619,1.518474936
1763027697.681899,0.327755302,0.749566734,-0.280373096,-1.441709399,0.115927145,0.817933619,1.518474698
1763027697.688962,0.327755421,0.749566793,-0.280372977,-1.441709399,0.115927145,0.817933738,1.518474698
1763027697.694883,0.327755362,0.749566793,-0.280372977,-1.441709280,0.115927145,0.817933738,1.518474698
1763027697.700811,0.327755302,0.749566793,-0.280373096,-1.441709399,0.115927242,0.817933738,1.518474698
1763027697.706621,0.327755421,0.749566793,-0.280373096,-1.441709280,0.115927242,0.817933619,1.518474817
1763027697.712681,0.327755302,0.749566734,-0.280373275,-1.441709280,0.115927145,0.817933738,1.518474698
1763027697.717924,0.327755302,0.749566734,-0.280373156,-1.441709280,0.115927145,0.817933619,1.518474817
1763027697.723856,0.327755302,0.749566674,-0.280373156,-1.441709280,0.115927242,0.817933500,1.518474698
1763027697.729732,0.327755302,0.749566674,-0.280373275,-1.441709399,0.115927145,0.817933619,1.518474698
1763027697.735713,0.327755243,0.749566674,-0.280373156,-1.441709399,0.115927242,0.817933619,1.518474698
1763027697.741481,0.327755183,0.749566674,-0.280373394,-1.441709399,0.115927145,0.817933619,1.518474698
1763027697.747078,0.327755183,0.749566674,-0.280373394,-1.441709280,0.115927145,0.817933798,1.518474817
1763027697.752838,0.327755183,0.749566734,-0.280373454,-1.441709280,0.115927145,0.817933619,1.518474698
1763027697.792503,0.327755302,0.749566734,-0.280373275,-1.441709399,0.115927145,0.817933619,1.518474936
1763027697.803001,0.327755302,0.749566734,-0.280373394,-1.441709399,0.115927145,0.817933738,1.518474698
1763027697.842913,0.327755302,0.749567270,-0.280373156,-1.441709638,0.115927145,0.817933738,1.518474817
1763027697.848764,0.327755302,0.749567211,-0.280373096,-1.441709518,0.115927145,0.817933738,1.518474698
1763027697.855538,0.327755302,0.749567211,-0.280373096,-1.441709518,0.115927242,0.817933798,1.518474698
1763027697.860959,0.327755302,0.749567032,-0.280373156,-1.441709518,0.115927145,0.817933738,1.518474698
1763027697.867019,0.327755302,0.749567032,-0.280373096,-1.441709518,0.115927145,0.817933738,1.518474460
1763027697.872736,0.327755302,0.749567091,-0.280373156,-1.441709518,0.115927145,0.817933738,1.518474817
1763027697.878583,0.327755302,0.749566972,-0.280373156,-1.441709399,0.115927048,0.817933857,1.518474817
1763027697.885087,0.327755243,0.749566853,-0.280373156,-1.441709518,0.115927145,0.817933738,1.518474698
1763027697.891493,0.327755302,0.749566793,-0.280373096,-1.441709638,0.115927435,0.817933798,1.518474698
1763027697.896988,0.327755302,0.749566972,-0.280373156,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.902872,0.327755302,0.749566972,-0.280373216,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.908609,0.327755243,0.749567032,-0.280373216,-1.441709518,0.115927242,0.817933798,1.518474936
1763027697.914559,0.327755302,0.749567032,-0.280373156,-1.441709518,0.115927145,0.817933619,1.518474698
1763027697.919907,0.327755302,0.749567091,-0.280373156,-1.441709638,0.115927145,0.817933619,1.518474698
1763027697.925865,0.327755302,0.749567211,-0.280373156,-1.441709638,0.115927242,0.817933619,1.518474460
1763027697.931603,0.327755302,0.749567091,-0.280373156,-1.441709757,0.115927145,0.817933738,1.518474817
1763027697.937037,0.327755302,0.749567211,-0.280373156,-1.441709638,0.115927145,0.817933738,1.518474698
1763027697.943132,0.327755302,0.749567211,-0.280373156,-1.441709518,0.115927145,0.817933619,1.518474817
1763027697.981856,0.327755243,0.749567211,-0.280373394,-1.441709638,0.115927145,0.817933738,1.518474698
1763027698.024836,0.327755243,0.749566913,-0.280373693,-1.441709638,0.115927145,0.817933738,1.518474698
1763027698.030641,0.327755243,0.749566674,-0.280373693,-1.441709638,0.115927145,0.817933738,1.518474698
1763027698.036663,0.327755183,0.749566674,-0.280373812,-1.441709638,0.115927242,0.817933798,1.518474817
1763027698.042031,0.327755243,0.749566674,-0.280373812,-1.441709638,0.115927145,0.817933738,1.518474698
1763027698.048555,0.327755243,0.749566793,-0.280373812,-1.441709638,0.115927435,0.817933619,1.518474698
1763027698.053991,0.327755243,0.749566674,-0.280373991,-1.441709638,0.115927145,0.817933738,1.518474460
1763027698.059973,0.327755243,0.749566674,-0.280373871,-1.441709638,0.115927242,0.817933798,1.518474698
1763027698.065731,0.327755302,0.749566913,-0.280373693,-1.441709638,0.115927145,0.817933738,1.518474460
1763027698.071805,0.327755243,0.749566972,-0.280373812,-1.441709638,0.115927145,0.817933798,1.518474698
1763027698.079704,0.327755243,0.749567032,-0.280373812,-1.441709638,0.115927145,0.817933619,1.518474460
1763027698.086766,0.327755243,0.749567032,-0.280373812,-1.441709638,0.115927242,0.817933738,1.518474698
1763027698.092521,0.327755243,0.749566972,-0.280373812,-1.441709638,0.115927145,0.817933917,1.518474698
1763027698.098516,0.327755243,0.749567091,-0.280373812,-1.441709638,0.115927242,0.817933738,1.518474698
1763027698.104044,0.327755243,0.749567032,-0.280373693,-1.441709638,0.115927242,0.817933798,1.518474936
1763027698.110462,0.327755243,0.749567151,-0.280373871,-1.441709638,0.115927145,0.817933619,1.518474817
1763027698.115946,0.327755243,0.749567091,-0.280373871,-1.441709638,0.115927242,0.817933917,1.518474698
1763027698.121946,0.327755243,0.749567211,-0.280373812,-1.441709638,0.115927145,0.817933738,1.518474698
1763027698.127657,0.327755243,0.749567032,-0.280373812,-1.441709638,0.115927145,0.817933619,1.518474698
1763027698.133736,0.327755183,0.749567211,-0.280373812,-1.441709638,0.115927145,0.817933619,1.518474460
1763027698.147085,0.327755243,0.749567211,-0.280373991,-1.441709876,0.115927242,0.817933738,1.518474698
1763027698.153030,0.327755243,0.749567151,-0.280374110,-1.441709876,0.115927145,0.817933798,1.518474698
1763027698.158909,0.327755064,0.749567091,-0.280374110,-1.441709757,0.115927435,0.817933857,1.518474698
1763027698.164624,0.327755183,0.749567091,-0.280373991,-1.441709876,0.115927242,0.817933917,1.518474817
1763027698.170539,0.327755064,0.749567211,-0.280373991,-1.441709995,0.115927145,0.817933857,1.518474460
1763027698.176091,0.327755183,0.749567091,-0.280374289,-1.441709995,0.115927242,0.817933738,1.518474698
1763027698.182010,0.327755183,0.749566972,-0.280374289,-1.441709876,0.115927145,0.817933798,1.518474698
1763027698.188839,0.327755183,0.749566972,-0.280374289,-1.441709876,0.115927145,0.817933798,1.518474698
1763027698.194977,0.327755243,0.749567032,-0.280374169,-1.441709995,0.115927242,0.817933917,1.518474698
1763027698.200724,0.327755064,0.749567091,-0.280374169,-1.441709995,0.115927242,0.817933917,1.518474698
1763027698.209564,0.327755064,0.749567091,-0.280374289,-1.441710114,0.115927339,0.817933798,1.518474698
1763027698.215611,0.327755064,0.749567211,-0.280374408,-1.441709995,0.115927145,0.817933619,1.518474698
